0.000000000000000000e+00
0.000000000000000000e+00
2.217351126640899894e-02
2.218392363172247417e-02
2.217636283589474386e-02
2.217636283589474386e-02
2.400551562731843142e-02
2.576920956754541470e-02
2.750935633311585304e-02
2.988519222195146208e-02
2.988519222195146208e-02
3.485822554050480027e-02
3.987001796908799106e-02
4.507569480779222149e-02
5.021790604557407195e-02
5.021790604557407195e-02
5.520732198636388310e-02
6.031022321383099072e-02
6.532508292048830323e-02
7.034096941973462525e-02
7.034096941973462525e-02
7.536018140064310034e-02
8.037929999272290515e-02
8.538857469530192201e-02
9.036747326504757094e-02
9.036747326504757094e-02
9.435503967441236095e-02
9.733328739442530242e-02
9.742633606506993782e-02
1.024846567136766806e-01
1.024846567136766806e-01
1.074706476857594656e-01
1.124471821298170110e-01
1.175144740562015927e-01
1.224982542038262762e-01
1.224982542038262762e-01
1.274803098631383802e-01
1.324792976779815556e-01
1.374993666845552853e-01
1.425245276551057039e-01
1.425245276551057039e-01
1.475499675509268638e-01
1.525591445961405890e-01
1.575579850880364785e-01
1.625518934790829428e-01
1.625518934790829428e-01
1.675430060514323805e-01
1.725330366199799847e-01
1.775238704258430555e-01
1.825172811544142903e-01
1.825172811544142903e-01
1.875118438535555987e-01
1.925295224245890668e-01
1.973120730110323739e-01
2.011673064934820232e-01
2.011673064934820232e-01
2.014458753885420006e-01
2.015534983558383009e-01
2.015113003545381809e-01
1.982136438508615983e-01
1.982136438508615983e-01
1.985579443018355428e-01
2.025109424819909465e-01
2.053134430259845877e-01
2.073883248070629015e-01
2.073883248070629015e-01
2.074275053019092041e-01
2.034542124056145929e-01
1.985429916945852524e-01
1.951003882358614272e-01
1.951003882358614272e-01
1.932263664317512286e-01
1.924480185728123238e-01
1.904296012533484295e-01
1.902155667235991554e-01
1.902155667235991554e-01
1.902479018542001243e-01
1.902934245317142725e-01
1.902140442126691866e-01
1.899482113994890864e-01
1.899482113994890864e-01
1.899064738838363853e-01
1.896871534282200400e-01
1.887131959751734978e-01
1.876539545652215479e-01
1.876539545652215479e-01
1.865340375308316423e-01
1.853538967956768202e-01
1.841322020108743518e-01
1.828760731297797426e-01
1.828760731297797426e-01
1.815978155141031725e-01
1.803089806642063642e-01
1.790188980051201362e-01
1.777357759063125098e-01
1.777357759063125098e-01
1.764651212627695864e-01
1.752087723401132835e-01
1.740744301840601027e-01
1.732394715872747626e-01
1.732394715872747626e-01
1.726459213173098250e-01
1.726139261928234803e-01
